x,y,z,r,g,b
140,474,3754,255,0,0
140,490,3876,255,0,0
141,312,1839,255,0,0
141,430,4595,255,0,0
141,468,4000,255,0,0
141,490,3870,255,0,0
141,564,5040,255,0,0
142,499,3767,255,0,0
142,524,3944,255,0,0
143,175,4328,255,0,0
143,184,4442,255,0,0
143,196,4201,255,0,0
143,365,3856,255,0,0
143,556,4571,255,0,0
143,562,5036,255,0,0
144,125,3945,255,0,0
144,132,3982,255,0,0
144,422,4785,255,0,0
145,42,1111,255,0,0
145,49,1481,255,0,0
145,140,3963,255,0,0
145,244,1477,255,0,0
145,396,3621,255,0,0
145,483,3783,255,0,0
145,499,3898,255,0,0
145,531,3985,255,0,0
145,587,5458,255,0,0
146,59,1541,255,0,0
146,208,3884,255,0,0
146,393,3467,255,0,0
147,126,3958,255,0,0
147,167,4205,255,0,0
147,228,3051,255,0,0
147,375,3179,255,0,0
147,386,3643,255,0,0
147,425,4473,255,0,0
147,521,3899,255,0,0
147,539,4144,255,0,0
147,585,5434,255,0,0
148,118,4022,255,0,0
148,220,3177,255,0,0
148,547,4502,255,0,0
149,105,4282,255,0,0
149,250,1841,255,0,0
149,285,2555,255,0,0
149,339,2917,255,0,0
149,378,3208,255,0,0
149,403,4327,255,0,0
149,451,4088,255,0,0
150,48,1465,255,0,0
150,60,1490,255,0,0
150,127,3861,255,0,0
150,196,4262,255,0,0
150,269,2548,255,0,0
150,347,3080,255,0,0
150,401,4167,255,0,0
151,108,4133,255,0,0
151,317,2940,255,0,0
151,357,3768,255,0,0
151,378,3182,255,0,0
151,547,4387,255,0,0
151,550,4535,255,0,0
152,111,4047,255,0,0
152,186,4377,255,0,0
152,502,3631,255,0,0
152,565,4789,255,0,0
153,59,418,255,0,0
153,181,4442,255,0,0
153,230,3310,255,0,0
153,244,1047,255,0,0
153,273,766,255,0,0
153,597,5507,255,0,0
154,86,4170,255,0,0
154,97,4407,255,0,0
154,195,4553,255,0,0
154,413,4362,255,0,0
154,453,3979,255,0,0
155,12,972,255,0,0
155,34,1366,255,0,0
155,101,4294,255,0,0
155,346,3018,255,0,0
155,349,3028,255,0,0
155,472,3637,255,0,0
156,62,1516,255,0,0
156,68,2030,255,0,0
156,130,4012,255,0,0
156,582,5166,255,0,0
157,28,107,255,0,0
157,53,1512,255,0,0
157,77,1873,255,0,0
157,163,4069,255,0,0
157,358,3381,255,0,0
157,483,3588,255,0,0
157,484,3778,255,0,0
157,513,3782,255,0,0
157,570,5074,255,0,0
158,375,3234,255,0,0
158,467,3839,255,0,0
158,501,3574,255,0,0
158,535,4054,255,0,0
158,551,4445,255,0,0
158,576,5140,255,0,0
159,149,3940,255,0,0
160,285,2752,255,0,0
160,461,4050,255,0,0
160,589,5440,255,0,0
161,162,4036,255,0,0
161,203,4137,255,0,0
161,280,2704,255,0,0
161,328,2906,255,0,0
161,505,3697,255,0,0
162,255,2580,255,0,0
162,400,3403,255,0,0
162,491,3544,255,0,0
162,492,3565,255,0,0
162,515,3946,255,0,0
162,522,3994,255,0,0
162,578,5252,255,0,0
163,18,1412,255,0,0
163,110,4193,255,0,0
163,181,4488,255,0,0
163,210,3698,255,0,0
163,215,3758,255,0,0
163,262,2654,255,0,0
163,308,2899,255,0,0
163,379,3246,255,0,0
163,391,3433,255,0,0
163,461,3852,255,0,0
163,530,3965,255,0,0
164,94,4347,255,0,0
164,149,3817,255,0,0
164,201,4073,255,0,0
164,308,2944,255,0,0
164,344,2899,255,0,0
164,549,4503,255,0,0
165,76,1982,255,0,0
165,315,2916,255,0,0
165,497,3607,255,0,0
165,599,5332,255,0,0
166,54,1612,255,0,0
166,273,2703,255,0,0
166,317,2919,255,0,0
166,471,3668,255,0,0
166,515,3975,255,0,0
167,24,1809,255,0,0
167,28,1574,255,0,0
167,70,2102,255,0,0
167,149,3980,255,0,0
167,248,2600,255,0,0
167,563,4852,255,0,0
168,122,3985,255,0,0
168,155,3969,255,0,0
168,166,4277,255,0,0
168,242,2826,255,0,0
168,303,3092,255,0,0
168,323,2902,255,0,0
168,366,3200,255,0,0
168,573,5230,255,0,0
169,57,1731,255,0,0
169,116,4054,255,0,0
169,118,4014,255,0,0
169,172,4359,255,0,0
169,173,4360,255,0,0
169,235,2863,255,0,0
169,560,4778,255,0,0
170,181,4386,255,0,0
170,190,4245,255,0,0
170,201,4338,255,0,0
170,399,3260,255,0,0
171,118,3885,255,0,0
171,134,3532,255,0,0
171,140,3635,255,0,0
171,202,3698,255,0,0
171,370,3154,255,0,0
171,456,4111,255,0,0
171,493,3529,255,0,0
171,543,4787,255,0,0
172,1,1429,255,0,0
172,77,4233,255,0,0
172,97,4214,255,0,0
172,187,4123,255,0,0
172,491,3756,255,0,0
173,48,1793,255,0,0
173,167,4174,255,0,0
173,373,3200,255,0,0
173,374,3223,255,0,0
173,394,3187,255,0,0
173,599,5319,255,0,0
174,25,1805,255,0,0
174,96,4153,255,0,0
174,322,2842,255,0,0
174,488,3751,255,0,0
174,514,3924,255,0,0
174,544,4694,255,0,0
174,551,4681,255,0,0
175,50,1762,255,0,0
175,139,3742,255,0,0
175,275,3002,255,0,0
175,570,5116,255,0,0
175,574,5204,255,0,0
175,594,5239,255,0,0
176,70,2661,255,0,0
176,105,4312,255,0,0
176,227,3780,255,0,0
176,289,1603,255,0,0
176,350,2877,255,0,0
176,496,3643,255,0,0
176,533,4378,255,0,0
177,72,4155,255,0,0
177,323,2897,255,0,0
178,39,1935,255,0,0
178,95,4023,255,0,0
178,122,3720,255,0,0
178,219,3775,255,0,0
178,357,2962,255,0,0
178,388,3158,255,0,0
178,477,3718,255,0,0
179,0,1781,255,0,0
179,224,3911,255,0,0
179,330,2867,255,0,0
179,409,3425,255,0,0
179,478,3730,255,0,0
180,166,4056,255,0,0
180,296,2958,255,0,0
180,344,2903,255,0,0
180,535,4419,255,0,0
180,556,4509,255,0,0
181,31,4543,255,0,0
181,95,4040,255,0,0
181,134,3595,255,0,0
181,159,4107,255,0,0
181,377,2988,255,0,0
181,457,4004,255,0,0
181,528,4376,255,0,0
181,529,4376,255,0,0
181,575,5263,255,0,0
182,6,1940,255,0,0
182,226,4166,255,0,0
182,509,3872,255,0,0
182,517,4156,255,0,0
182,531,4383,255,0,0
183,46,4535,255,0,0
183,141,3752,255,0,0
183,292,3019,255,0,0
183,341,2886,255,0,0
183,349,2935,255,0,0
183,377,3004,255,0,0
183,481,3830,255,0,0
183,493,3829,255,0,0
183,585,5360,255,0,0
184,121,3491,255,0,0
184,161,2783,255,0,0
184,272,2774,255,0,0
184,575,5265,255,0,0
185,69,2914,255,0,0
185,120,3606,255,0,0
185,255,2991,255,0,0
185,409,3369,255,0,0
185,411,3461,255,0,0
185,412,3547,255,0,0
185,454,3896,255,0,0
185,468,3909,255,0,0
185,503,4040,255,0,0
185,506,3941,255,0,0
185,575,5258,255,0,0
186,63,3163,255,0,0
186,184,3587,255,0,0
186,206,3526,255,0,0
186,231,4001,255,0,0
186,312,2907,255,0,0
186,383,3091,255,0,0
186,550,4320,255,0,0
187,18,3925,255,0,0
187,170,3987,255,0,0
187,531,4466,255,0,0
187,578,5256,255,0,0
188,18,4420,255,0,0
188,95,4060,255,0,0
188,176,3540,255,0,0
188,249,3096,255,0,0
188,306,2909,255,0,0
188,353,2987,255,0,0
189,36,4873,255,0,0
189,81,4276,255,0,0
189,106,3798,255,0,0
189,347,2941,255,0,0
190,238,3839,255,0,0
190,345,2882,255,0,0
190,372,3032,255,0,0
190,390,3154,255,0,0
190,481,4069,255,0,0
190,535,4754,255,0,0
190,575,5026,255,0,0
191,59,4584,255,0,0
191,150,3601,255,0,0
191,268,3016,255,0,0
191,362,2957,255,0,0
192,109,3774,255,0,0
192,113,3824,255,0,0
192,120,3713,255,0,0
192,148,3382,255,0,0
192,178,3522,255,0,0
192,269,2998,255,0,0
193,204,3514,255,0,0
193,510,3911,255,0,0
193,551,4247,255,0,0
194,96,4055,255,0,0
194,110,3802,255,0,0
194,248,3378,255,0,0
194,301,2873,255,0,0
194,394,3215,255,0,0
194,401,3310,255,0,0
194,526,4638,255,0,0
195,149,3381,255,0,0
195,167,3249,255,0,0
195,192,3285,255,0,0
195,210,3758,255,0,0
195,245,3275,255,0,0
195,458,4139,255,0,0
195,487,4000,255,0,0
195,542,4470,255,0,0
195,564,4608,255,0,0
195,585,5297,255,0,0
196,6,4294,255,0,0
196,536,4603,255,0,0
196,571,4871,255,0,0
197,0,4114,255,0,0
197,20,5560,255,0,0
198,228,4123,255,0,0
198,272,3145,255,0,0
198,462,4132,255,0,0
198,511,4017,255,0,0
198,592,5298,255,0,0
199,75,4077,255,0,0
199,473,4143,255,0,0
199,539,4529,255,0,0
200,14,5539,255,0,0
200,52,4321,255,0,0
200,74,4081,255,0,0
200,96,3847,255,0,0
200,190,3402,255,0,0
200,214,3717,255,0,0
200,296,2876,255,0,0
200,486,4297,255,0,0
201,40,4560,255,0,0
201,133,3348,255,0,0
201,159,3014,255,0,0
201,197,3409,255,0,0
201,201,3421,255,0,0
201,266,3349,255,0,0
201,330,2889,255,0,0
201,452,3913,255,0,0
201,506,4024,255,0,0
202,37,4619,255,0,0
202,181,3337,255,0,0
202,233,4078,255,0,0
202,341,2883,255,0,0
202,472,4178,255,0,0
202,474,4152,255,0,0
202,591,5332,255,0,0
203,5,5392,255,0,0
203,110,3761,255,0,0
203,155,3047,255,0,0
203,185,3328,255,0,0
203,246,2994,255,0,0
203,252,2965,255,0,0
203,341,2922,255,0,0
203,559,4171,255,0,0
204,37,4573,255,0,0
204,125,3290,255,0,0
204,224,3894,255,0,0
204,308,2937,255,0,0
205,21,5521,255,0,0
205,62,4207,255,0,0
205,70,4270,255,0,0
205,91,3751,255,0,0
205,125,3335,255,0,0
205,151,3028,255,0,0
205,500,4118,255,0,0
206,31,5047,255,0,0
206,79,3998,255,0,0
206,182,3297,255,0,0
206,412,3727,255,0,0
206,492,4225,255,0,0
206,494,4137,255,0,0
206,521,4343,255,0,0
207,52,4350,255,0,0
207,85,3772,255,0,0
207,318,2899,255,0,0
207,320,2908,255,0,0
207,389,3187,255,0,0
207,504,4253,255,0,0
208,1,5340,255,0,0
208,87,3779,255,0,0
208,125,3583,255,0,0
208,204,3153,255,0,0
208,293,2421,255,0,0
208,311,2967,255,0,0
208,496,4226,255,0,0
208,545,3888,255,0,0
208,573,4555,255,0,0
209,399,3293,255,0,0
209,410,3503,255,0,0
209,447,3912,255,0,0
210,260,3072,255,0,0
210,345,2936,255,0,0
210,572,4243,255,0,0
211,36,4985,255,0,0
211,71,4059,255,0,0
211,103,3670,255,0,0
211,148,3162,255,0,0
211,160,2905,255,0,0
211,205,3140,255,0,0
212,97,3633,255,0,0
212,130,3217,255,0,0
212,197,2982,255,0,0
212,204,3139,255,0,0
212,353,2984,255,0,0
212,470,4306,255,0,0
